x,y,i,j,node,start_datetime,end_datetime,flux_m3,screen_top,screen_botm
507955.0,1177285.0,236,330,93314,2017-09-01,2017-09-30,-666.1618,9999.0,9999.0
508955.0,1177285.0,236,331,93315,2017-09-01,2017-09-30,-335.52588,9999.0,9999.0
509955.0,1177285.0,236,332,93316,2017-09-01,2017-09-30,-556.3254400000001,9999.0,9999.0
510955.0,1177285.0,236,333,93317,2017-09-01,2017-09-30,-440.8874,9999.0,9999.0
511955.0,1177285.0,236,334,93318,2017-09-01,2017-09-30,-368.72675,9999.0,9999.0
512955.0,1177285.0,236,335,93319,2017-09-01,2017-09-30,-241.01047000000003,9999.0,9999.0
513955.0,1177285.0,236,336,93320,2017-09-01,2017-09-30,-40.124275,9999.0,9999.0
514955.0,1177285.0,236,337,93321,2017-09-01,2017-09-30,-220.41438,9999.0,9999.0
515955.0,1177285.0,236,338,93322,2017-09-01,2017-09-30,-259.47476,9999.0,9999.0
516955.0,1177285.0,236,339,93323,2017-09-01,2017-09-30,-379.91455,9999.0,9999.0
517955.0,1177285.0,236,340,93324,2017-09-01,2017-09-30,-19.003864,9999.0,9999.0
518955.0,1177285.0,236,341,93325,2017-09-01,2017-09-30,-423.6548,9999.0,9999.0
519955.0,1177285.0,236,342,93326,2017-09-01,2017-09-30,-456.19507000000004,9999.0,9999.0
520955.0,1177285.0,236,343,93327,2017-09-01,2017-09-30,-228.09752999999998,9999.0,9999.0
522955.0,1177285.0,236,345,93329,2017-09-01,2017-09-30,-209.12437,9999.0,9999.0
523955.0,1177285.0,236,346,93330,2017-09-01,2017-09-30,-66.53399,9999.0,9999.0
524955.0,1177285.0,236,347,93331,2017-09-01,2017-09-30,-589.20166,9999.0,9999.0
525955.0,1177285.0,236,348,93332,2017-09-01,2017-09-30,-684.221,9999.0,9999.0
526955.0,1177285.0,236,349,93333,2017-09-01,2017-09-30,-779.1789,9999.0,9999.0
527955.0,1177285.0,236,350,93334,2017-09-01,2017-09-30,-551.153,9999.0,9999.0
528955.0,1177285.0,236,351,93335,2017-09-01,2017-09-30,-47.530125,9999.0,9999.0
529955.0,1177285.0,236,352,93336,2017-09-01,2017-09-30,-532.15936,9999.0,9999.0
530955.0,1177285.0,236,353,93337,2017-09-01,2017-09-30,-427.58694,9999.0,9999.0
531955.0,1177285.0,236,354,93338,2017-09-01,2017-09-30,-220.47179,9999.0,9999.0
532955.0,1177285.0,236,355,93339,2017-09-01,2017-09-30,-340.72916000000004,9999.0,9999.0
535955.0,1177285.0,236,358,93342,2017-09-01,2017-09-30,-40.08578,9999.0,9999.0
536955.0,1177285.0,236,359,93343,2017-09-01,2017-09-30,-40.08578,9999.0,9999.0
499955.0,1178285.0,237,322,93700,2017-09-01,2017-09-30,-627.57776,9999.0,9999.0
500955.0,1178285.0,237,323,93701,2017-09-01,2017-09-30,-57.072993999999994,9999.0,9999.0
502955.0,1178285.0,237,325,93703,2017-09-01,2017-09-30,-190.48056,9999.0,9999.0
503955.0,1178285.0,237,326,93704,2017-09-01,2017-09-30,-627.04016,9999.0,9999.0
504955.0,1178285.0,237,327,93705,2017-09-01,2017-09-30,-822.6967,9999.0,9999.0
505955.0,1178285.0,237,328,93706,2017-09-01,2017-09-30,-789.9842,9999.0,9999.0
506955.0,1178285.0,237,329,93707,2017-09-01,2017-09-30,-734.34937,9999.0,9999.0
507955.0,1178285.0,237,330,93708,2017-09-01,2017-09-30,-549.31335,9999.0,9999.0
508955.0,1178285.0,237,331,93709,2017-09-01,2017-09-30,-629.38464,9999.0,9999.0
509955.0,1178285.0,237,332,93710,2017-09-01,2017-09-30,-376.92365,9999.0,9999.0
511955.0,1178285.0,237,334,93712,2017-09-01,2017-09-30,-152.03091,9999.0,9999.0
512955.0,1178285.0,237,335,93713,2017-09-01,2017-09-30,-288.04117,9999.0,9999.0
513955.0,1178285.0,237,336,93714,2017-09-01,2017-09-30,-60.456619999999994,9999.0,9999.0
514955.0,1178285.0,237,337,93715,2017-09-01,2017-09-30,-380.22055,9999.0,9999.0
515955.0,1178285.0,237,338,93716,2017-09-01,2017-09-30,-237.58923,9999.0,9999.0
516955.0,1178285.0,237,339,93717,2017-09-01,2017-09-30,-223.07747999999998,9999.0,9999.0
517955.0,1178285.0,237,340,93718,2017-09-01,2017-09-30,-133.02705,9999.0,9999.0
518955.0,1178285.0,237,341,93719,2017-09-01,2017-09-30,-665.3399,9999.0,9999.0
519955.0,1178285.0,237,342,93720,2017-09-01,2017-09-30,-209.36977,9999.0,9999.0
520955.0,1178285.0,237,343,93721,2017-09-01,2017-09-30,-517.2094,9999.0,9999.0
521955.0,1178285.0,237,344,93722,2017-09-01,2017-09-30,-142.65178,9999.0,9999.0
524955.0,1178285.0,237,347,93725,2017-09-01,2017-09-30,-731.9762,9999.0,9999.0
525955.0,1178285.0,237,348,93726,2017-09-01,2017-09-30,-527.5005,9999.0,9999.0
526955.0,1178285.0,237,349,93727,2017-09-01,2017-09-30,-424.46402,9999.0,9999.0
527955.0,1178285.0,237,350,93728,2017-09-01,2017-09-30,-389.6713,9999.0,9999.0
528955.0,1178285.0,237,351,93729,2017-09-01,2017-09-30,-142.6313,9999.0,9999.0
529955.0,1178285.0,237,352,93730,2017-09-01,2017-09-30,-408.79797,9999.0,9999.0
530955.0,1178285.0,237,353,93731,2017-09-01,2017-09-30,-190.07957,9999.0,9999.0
534955.0,1178285.0,237,357,93735,2017-09-01,2017-09-30,-100.21445,9999.0,9999.0
535955.0,1178285.0,237,358,93736,2017-09-01,2017-09-30,-120.25733999999999,9999.0,9999.0
536955.0,1178285.0,237,359,93737,2017-09-01,2017-09-30,-20.04289,9999.0,9999.0
499955.0,1179285.0,238,322,94094,2017-09-01,2017-09-30,-902.7858,9999.0,9999.0
500955.0,1179285.0,238,323,94095,2017-09-01,2017-09-30,-741.2326,9999.0,9999.0
501955.0,1179285.0,238,324,94096,2017-09-01,2017-09-30,-85.51739,9999.0,9999.0
502955.0,1179285.0,238,325,94097,2017-09-01,2017-09-30,-353.29904,9999.0,9999.0
503955.0,1179285.0,238,326,94098,2017-09-01,2017-09-30,-588.6628,9999.0,9999.0
504955.0,1179285.0,238,327,94099,2017-09-01,2017-09-30,-826.87274,9999.0,9999.0
505955.0,1179285.0,238,328,94100,2017-09-01,2017-09-30,-760.3592,9999.0,9999.0
506955.0,1179285.0,238,329,94101,2017-09-01,2017-09-30,-686.9901,9999.0,9999.0
507955.0,1179285.0,238,330,94102,2017-09-01,2017-09-30,-813.01776,9999.0,9999.0
508955.0,1179285.0,238,331,94103,2017-09-01,2017-09-30,-817.3708,9999.0,9999.0
509955.0,1179285.0,238,332,94104,2017-09-01,2017-09-30,-912.3492,9999.0,9999.0
510955.0,1179285.0,238,333,94105,2017-09-01,2017-09-30,-401.11856,9999.0,9999.0
511955.0,1179285.0,238,334,94106,2017-09-01,2017-09-30,-258.5896,9999.0,9999.0
512955.0,1179285.0,238,335,94107,2017-09-01,2017-09-30,-232.41487,9999.0,9999.0
513955.0,1179285.0,238,336,94108,2017-09-01,2017-09-30,-86.45854,9999.0,9999.0
514955.0,1179285.0,238,337,94109,2017-09-01,2017-09-30,-465.6663,9999.0,9999.0
515955.0,1179285.0,238,338,94110,2017-09-01,2017-09-30,-19.003864,9999.0,9999.0
516955.0,1179285.0,238,339,94111,2017-09-01,2017-09-30,-193.45103,9999.0,9999.0
517955.0,1179285.0,238,340,94112,2017-09-01,2017-09-30,-453.90454000000005,9999.0,9999.0
518955.0,1179285.0,238,341,94113,2017-09-01,2017-09-30,-661.28406,9999.0,9999.0
519955.0,1179285.0,238,342,94114,2017-09-01,2017-09-30,-126.32786999999999,9999.0,9999.0
520955.0,1179285.0,238,343,94115,2017-09-01,2017-09-30,-359.5795,9999.0,9999.0
521955.0,1179285.0,238,344,94116,2017-09-01,2017-09-30,-142.5904,9999.0,9999.0
524955.0,1179285.0,238,347,94119,2017-09-01,2017-09-30,-19.003864,9999.0,9999.0
525955.0,1179285.0,238,348,94120,2017-09-01,2017-09-30,-326.9361,9999.0,9999.0
526955.0,1179285.0,238,349,94121,2017-09-01,2017-09-30,-598.49994,9999.0,9999.0
527955.0,1179285.0,238,350,94122,2017-09-01,2017-09-30,-178.0976,9999.0,9999.0
528955.0,1179285.0,238,351,94123,2017-09-01,2017-09-30,-323.16803,9999.0,9999.0
529955.0,1179285.0,238,352,94124,2017-09-01,2017-09-30,-446.75455,9999.0,9999.0
530955.0,1179285.0,238,353,94125,2017-09-01,2017-09-30,-85.51739,9999.0,9999.0
531955.0,1179285.0,238,354,94126,2017-09-01,2017-09-30,-172.09427,9999.0,9999.0
534955.0,1179285.0,238,357,94129,2017-09-01,2017-09-30,-20.04289,9999.0,9999.0
535955.0,1179285.0,238,358,94130,2017-09-01,2017-09-30,-180.38602,9999.0,9999.0
499955.0,1180285.0,239,322,94488,2017-09-01,2017-09-30,-693.9071,9999.0,9999.0
500955.0,1180285.0,239,323,94489,2017-09-01,2017-09-30,-684.3233,9999.0,9999.0
501955.0,1180285.0,239,324,94490,2017-09-01,2017-09-30,-484.83392000000003,9999.0,9999.0
502955.0,1180285.0,239,325,94491,2017-09-01,2017-09-30,-522.8109,9999.0,9999.0
503955.0,1180285.0,239,326,94492,2017-09-01,2017-09-30,-836.44635,9999.0,9999.0
504955.0,1180285.0,239,327,94493,2017-09-01,2017-09-30,-931.49634,9999.0,9999.0
505955.0,1180285.0,239,328,94494,2017-09-01,2017-09-30,-503.82755,9999.0,9999.0
506955.0,1180285.0,239,329,94495,2017-09-01,2017-09-30,-751.671,9999.0,9999.0
507955.0,1180285.0,239,330,94496,2017-09-01,2017-09-30,-637.1302,9999.0,9999.0
508955.0,1180285.0,239,331,94497,2017-09-01,2017-09-30,-950.5207,9999.0,9999.0
509955.0,1180285.0,239,332,94498,2017-09-01,2017-09-30,-868.357,9999.0,9999.0
510955.0,1180285.0,239,333,94499,2017-09-01,2017-09-30,-898.8231,9999.0,9999.0
511955.0,1180285.0,239,334,94500,2017-09-01,2017-09-30,-893.59094,9999.0,9999.0
512955.0,1180285.0,239,335,94501,2017-09-01,2017-09-30,-788.08746,9999.0,9999.0
513955.0,1180285.0,239,336,94502,2017-09-01,2017-09-30,-386.92862,9999.0,9999.0
515955.0,1180285.0,239,338,94504,2017-09-01,2017-09-30,-351.72497999999996,9999.0,9999.0
516955.0,1180285.0,239,339,94505,2017-09-01,2017-09-30,-187.8099,9999.0,9999.0
517955.0,1180285.0,239,340,94506,2017-09-01,2017-09-30,-210.10199,9999.0,9999.0
518955.0,1180285.0,239,341,94507,2017-09-01,2017-09-30,-855.5525,9999.0,9999.0
519955.0,1180285.0,239,342,94508,2017-09-01,2017-09-30,-77.52505500000001,9999.0,9999.0
520955.0,1180285.0,239,343,94509,2017-09-01,2017-09-30,-114.08458999999999,9999.0,9999.0
521955.0,1180285.0,239,344,94510,2017-09-01,2017-09-30,-180.61858,9999.0,9999.0
523955.0,1180285.0,239,346,94512,2017-09-01,2017-09-30,-437.18097,9999.0,9999.0
524955.0,1180285.0,239,347,94513,2017-09-01,2017-09-30,-541.825,9999.0,9999.0
525955.0,1180285.0,239,348,94514,2017-09-01,2017-09-30,-401.84625,9999.0,9999.0
526955.0,1180285.0,239,349,94515,2017-09-01,2017-09-30,-685.91895,9999.0,9999.0
527955.0,1180285.0,239,350,94516,2017-09-01,2017-09-30,-747.34125,9999.0,9999.0
528955.0,1180285.0,239,351,94517,2017-09-01,2017-09-30,-464.43018,9999.0,9999.0
529955.0,1180285.0,239,352,94518,2017-09-01,2017-09-30,-66.54423,9999.0,9999.0
530955.0,1180285.0,239,353,94519,2017-09-01,2017-09-30,-541.78406,9999.0,9999.0
531955.0,1180285.0,239,354,94520,2017-09-01,2017-09-30,-199.94768,9999.0,9999.0
535955.0,1180285.0,239,358,94524,2017-09-01,2017-09-30,-160.34312,9999.0,9999.0
536955.0,1180285.0,239,359,94525,2017-09-01,2017-09-30,-206.86491,9999.0,9999.0
537955.0,1180285.0,239,360,94526,2017-09-01,2017-09-30,-40.08578,9999.0,9999.0
499955.0,1181285.0,240,322,94882,2017-09-01,2017-09-30,-950.3979,9999.0,9999.0
500955.0,1181285.0,240,323,94883,2017-09-01,2017-09-30,-807.8484,9999.0,9999.0
501955.0,1181285.0,240,324,94884,2017-09-01,2017-09-30,-418.1362,9999.0,9999.0
502955.0,1181285.0,240,325,94885,2017-09-01,2017-09-30,-649.9839,9999.0,9999.0
503955.0,1181285.0,240,326,94886,2017-09-01,2017-09-30,-465.1585,9999.0,9999.0
504955.0,1181285.0,240,327,94887,2017-09-01,2017-09-30,-225.79146,9999.0,9999.0
505955.0,1181285.0,240,328,94888,2017-09-01,2017-09-30,-281.12875,9999.0,9999.0
506955.0,1181285.0,240,329,94889,2017-09-01,2017-09-30,-758.7945599999999,9999.0,9999.0
507955.0,1181285.0,240,330,94890,2017-09-01,2017-09-30,-502.39038,9999.0,9999.0
508955.0,1181285.0,240,331,94891,2017-09-01,2017-09-30,-903.3256,9999.0,9999.0
509955.0,1181285.0,240,332,94892,2017-09-01,2017-09-30,-804.1423,9999.0,9999.0
510955.0,1181285.0,240,333,94893,2017-09-01,2017-09-30,-436.18352999999996,9999.0,9999.0
511955.0,1181285.0,240,334,94894,2017-09-01,2017-09-30,-509.43225,9999.0,9999.0
512955.0,1181285.0,240,335,94895,2017-09-01,2017-09-30,-190.18192,9999.0,9999.0
513955.0,1181285.0,240,336,94896,2017-09-01,2017-09-30,-324.31705,9999.0,9999.0
514955.0,1181285.0,240,337,94897,2017-09-01,2017-09-30,-47.509663,9999.0,9999.0
516955.0,1181285.0,240,339,94899,2017-09-01,2017-09-30,-20.04289,9999.0,9999.0
517955.0,1181285.0,240,340,94900,2017-09-01,2017-09-30,-263.9254,9999.0,9999.0
518955.0,1181285.0,240,341,94901,2017-09-01,2017-09-30,-274.23865,9999.0,9999.0
519955.0,1181285.0,240,342,94902,2017-09-01,2017-09-30,-385.2938,9999.0,9999.0
520955.0,1181285.0,240,343,94903,2017-09-01,2017-09-30,-38.00773,9999.0,9999.0
521955.0,1181285.0,240,344,94904,2017-09-01,2017-09-30,-20.04289,9999.0,9999.0
522955.0,1181285.0,240,345,94905,2017-09-01,2017-09-30,-20.04289,9999.0,9999.0
524955.0,1181285.0,240,347,94907,2017-09-01,2017-09-30,-408.66492,9999.0,9999.0
525955.0,1181285.0,240,348,94908,2017-09-01,2017-09-30,-342.10025,9999.0,9999.0
526955.0,1181285.0,240,349,94909,2017-09-01,2017-09-30,-543.06885,9999.0,9999.0
527955.0,1181285.0,240,350,94910,2017-09-01,2017-09-30,-779.4654,9999.0,9999.0
528955.0,1181285.0,240,351,94911,2017-09-01,2017-09-30,-698.4581,9999.0,9999.0
529955.0,1181285.0,240,352,94912,2017-09-01,2017-09-30,-257.6628,9999.0,9999.0
530955.0,1181285.0,240,353,94913,2017-09-01,2017-09-30,-518.41205,9999.0,9999.0
533955.0,1181285.0,240,356,94916,2017-09-01,2017-09-30,-60.12866999999999,9999.0,9999.0
536955.0,1181285.0,240,359,94919,2017-09-01,2017-09-30,-180.38602,9999.0,9999.0
537955.0,1181285.0,240,360,94920,2017-09-01,2017-09-30,-20.04289,9999.0,9999.0
499955.0,1182285.0,241,322,95276,2017-09-01,2017-09-30,-888.9973,9999.0,9999.0
500955.0,1182285.0,241,323,95277,2017-09-01,2017-09-30,-760.40015,9999.0,9999.0
501955.0,1182285.0,241,324,95278,2017-09-01,2017-09-30,-807.9303,9999.0,9999.0
502955.0,1182285.0,241,325,95279,2017-09-01,2017-09-30,-658.5815,9999.0,9999.0
503955.0,1182285.0,241,326,95280,2017-09-01,2017-09-30,-526.13354,9999.0,9999.0
504955.0,1182285.0,241,327,95281,2017-09-01,2017-09-30,-544.2272,9999.0,9999.0
505955.0,1182285.0,241,328,95282,2017-09-01,2017-09-30,-436.89325,9999.0,9999.0
506955.0,1182285.0,241,329,95283,2017-09-01,2017-09-30,-752.3861,9999.0,9999.0
507955.0,1182285.0,241,330,95284,2017-09-01,2017-09-30,-815.33594,9999.0,9999.0
508955.0,1182285.0,241,331,95285,2017-09-01,2017-09-30,-638.2018,9999.0,9999.0
509955.0,1182285.0,241,332,95286,2017-09-01,2017-09-30,-237.58923,9999.0,9999.0
510955.0,1182285.0,241,333,95287,2017-09-01,2017-09-30,-921.41034,9999.0,9999.0
511955.0,1182285.0,241,334,95288,2017-09-01,2017-09-30,-663.64996,9999.0,9999.0
512955.0,1182285.0,241,335,95289,2017-09-01,2017-09-30,-230.65188999999998,9999.0,9999.0
513955.0,1182285.0,241,336,95290,2017-09-01,2017-09-30,-674.6192,9999.0,9999.0
514955.0,1182285.0,241,337,95291,2017-09-01,2017-09-30,-636.7727,9999.0,9999.0
515955.0,1182285.0,241,338,95292,2017-09-01,2017-09-30,-114.30951,9999.0,9999.0
516955.0,1182285.0,241,339,95293,2017-09-01,2017-09-30,-223.42632000000003,9999.0,9999.0
517955.0,1182285.0,241,340,95294,2017-09-01,2017-09-30,-47.509663,9999.0,9999.0
519955.0,1182285.0,241,342,95296,2017-09-01,2017-09-30,-662.70374,9999.0,9999.0
520955.0,1182285.0,241,343,95297,2017-09-01,2017-09-30,-28.505796000000004,9999.0,9999.0
521955.0,1182285.0,241,344,95298,2017-09-01,2017-09-30,-104.61335,9999.0,9999.0
522955.0,1182285.0,241,345,95299,2017-09-01,2017-09-30,-294.69293,9999.0,9999.0
523955.0,1182285.0,241,346,95300,2017-09-01,2017-09-30,-20.04289,9999.0,9999.0
524955.0,1182285.0,241,347,95301,2017-09-01,2017-09-30,-232.73596,9999.0,9999.0
525955.0,1182285.0,241,348,95302,2017-09-01,2017-09-30,-730.9963,9999.0,9999.0
526955.0,1182285.0,241,349,95303,2017-09-01,2017-09-30,-306.3352,9999.0,9999.0
527955.0,1182285.0,241,350,95304,2017-09-01,2017-09-30,-950.5002,9999.0,9999.0
528955.0,1182285.0,241,351,95305,2017-09-01,2017-09-30,-426.835,9999.0,9999.0
529955.0,1182285.0,241,352,95306,2017-09-01,2017-09-30,-237.50845,9999.0,9999.0
530955.0,1182285.0,241,353,95307,2017-09-01,2017-09-30,-248.11995,9999.0,9999.0
531955.0,1182285.0,241,354,95308,2017-09-01,2017-09-30,-60.12866999999999,9999.0,9999.0
535955.0,1182285.0,241,358,95312,2017-09-01,2017-09-30,-80.17156,9999.0,9999.0
499955.0,1183285.0,242,322,95670,2017-09-01,2017-09-30,-729.57,9999.0,9999.0
500955.0,1183285.0,242,323,95671,2017-09-01,2017-09-30,-616.8158599999999,9999.0,9999.0
501955.0,1183285.0,242,324,95672,2017-09-01,2017-09-30,-713.03375,9999.0,9999.0
502955.0,1183285.0,242,325,95673,2017-09-01,2017-09-30,-737.2938,9999.0,9999.0
503955.0,1183285.0,242,326,95674,2017-09-01,2017-09-30,-625.69037,9999.0,9999.0
504955.0,1183285.0,242,327,95675,2017-09-01,2017-09-30,-562.7295,9999.0,9999.0
505955.0,1183285.0,242,328,95676,2017-09-01,2017-09-30,-610.8386,9999.0,9999.0
506955.0,1183285.0,242,329,95677,2017-09-01,2017-09-30,-781.9544,9999.0,9999.0
507955.0,1183285.0,242,330,95678,2017-09-01,2017-09-30,-676.074,9999.0,9999.0
508955.0,1183285.0,242,331,95679,2017-09-01,2017-09-30,-456.28717,9999.0,9999.0
509955.0,1183285.0,242,332,95680,2017-09-01,2017-09-30,-560.82886,9999.0,9999.0
510955.0,1183285.0,242,333,95681,2017-09-01,2017-09-30,-830.9614,9999.0,9999.0
511955.0,1183285.0,242,334,95682,2017-09-01,2017-09-30,-386.62296000000003,9999.0,9999.0
512955.0,1183285.0,242,335,95683,2017-09-01,2017-09-30,-603.63666,9999.0,9999.0
513955.0,1183285.0,242,336,95684,2017-09-01,2017-09-30,-742.63226,9999.0,9999.0
514955.0,1183285.0,242,337,95685,2017-09-01,2017-09-30,-610.2583599999999,9999.0,9999.0
515955.0,1183285.0,242,338,95686,2017-09-01,2017-09-30,-522.76996,9999.0,9999.0
516955.0,1183285.0,242,339,95687,2017-09-01,2017-09-30,-779.41425,9999.0,9999.0
517955.0,1183285.0,242,340,95688,2017-09-01,2017-09-30,-304.18462999999997,9999.0,9999.0
519955.0,1183285.0,242,342,95690,2017-09-01,2017-09-30,-646.35657,9999.0,9999.0
520955.0,1183285.0,242,343,95691,2017-09-01,2017-09-30,-344.2499,9999.0,9999.0
521955.0,1183285.0,242,344,95692,2017-09-01,2017-09-30,-486.85056,9999.0,9999.0
522955.0,1183285.0,242,345,95693,2017-09-01,2017-09-30,-238.64872999999997,9999.0,9999.0
523955.0,1183285.0,242,346,95694,2017-09-01,2017-09-30,-40.08578,9999.0,9999.0
524955.0,1183285.0,242,347,95695,2017-09-01,2017-09-30,-414.74936,9999.0,9999.0
525955.0,1183285.0,242,348,95696,2017-09-01,2017-09-30,-648.4807,9999.0,9999.0
526955.0,1183285.0,242,349,95697,2017-09-01,2017-09-30,-814.4259,9999.0,9999.0
527955.0,1183285.0,242,350,95698,2017-09-01,2017-09-30,-874.5666,9999.0,9999.0
528955.0,1183285.0,242,351,95699,2017-09-01,2017-09-30,-569.1226,9999.0,9999.0
529955.0,1183285.0,242,352,95700,2017-09-01,2017-09-30,-275.73984,9999.0,9999.0
530955.0,1183285.0,242,353,95701,2017-09-01,2017-09-30,-655.9096,9999.0,9999.0
531955.0,1183285.0,242,354,95702,2017-09-01,2017-09-30,-28.505796000000004,9999.0,9999.0
532955.0,1183285.0,242,355,95703,2017-09-01,2017-09-30,-120.25733999999999,9999.0,9999.0
535955.0,1183285.0,242,358,95706,2017-09-01,2017-09-30,-20.04289,9999.0,9999.0
499955.0,1184285.0,243,322,96064,2017-09-01,2017-09-30,-689.2014,9999.0,9999.0
500955.0,1184285.0,243,323,96065,2017-09-01,2017-09-30,-145.8615,9999.0,9999.0
501955.0,1184285.0,243,324,96066,2017-09-01,2017-09-30,-361.21667,9999.0,9999.0
502955.0,1184285.0,243,325,96067,2017-09-01,2017-09-30,-304.16415,9999.0,9999.0
503955.0,1184285.0,243,326,96068,2017-09-01,2017-09-30,-76.06662,9999.0,9999.0
504955.0,1184285.0,243,327,96069,2017-09-01,2017-09-30,-140.1308,9999.0,9999.0
505955.0,1184285.0,243,328,96070,2017-09-01,2017-09-30,-177.58981,9999.0,9999.0
506955.0,1184285.0,243,329,96071,2017-09-01,2017-09-30,-439.05096,9999.0,9999.0
507955.0,1184285.0,243,330,96072,2017-09-01,2017-09-30,-912.3901400000001,9999.0,9999.0
508955.0,1184285.0,243,331,96073,2017-09-01,2017-09-30,-628.7446,9999.0,9999.0
509955.0,1184285.0,243,332,96074,2017-09-01,2017-09-30,-572.2026,9999.0,9999.0
510955.0,1184285.0,243,333,96075,2017-09-01,2017-09-30,-912.3901400000001,9999.0,9999.0
511955.0,1184285.0,243,334,96076,2017-09-01,2017-09-30,-541.80457,9999.0,9999.0
512955.0,1184285.0,243,335,96077,2017-09-01,2017-09-30,-836.31323,9999.0,9999.0
513955.0,1184285.0,243,336,96078,2017-09-01,2017-09-30,-835.175,9999.0,9999.0
514955.0,1184285.0,243,337,96079,2017-09-01,2017-09-30,-716.09064,9999.0,9999.0
515955.0,1184285.0,243,338,96080,2017-09-01,2017-09-30,-692.7649,9999.0,9999.0
516955.0,1184285.0,243,339,96081,2017-09-01,2017-09-30,-874.3824,9999.0,9999.0
517955.0,1184285.0,243,340,96082,2017-09-01,2017-09-30,-325.93823,9999.0,9999.0
518955.0,1184285.0,243,341,96083,2017-09-01,2017-09-30,-636.76245,9999.0,9999.0
519955.0,1184285.0,243,342,96084,2017-09-01,2017-09-30,-570.3206,9999.0,9999.0
520955.0,1184285.0,243,343,96085,2017-09-01,2017-09-30,-180.61858,9999.0,9999.0
521955.0,1184285.0,243,344,96086,2017-09-01,2017-09-30,-750.7959,9999.0,9999.0
522955.0,1184285.0,243,345,96087,2017-09-01,2017-09-30,-228.04637000000002,9999.0,9999.0
523955.0,1184285.0,243,346,96088,2017-09-01,2017-09-30,-20.04289,9999.0,9999.0
524955.0,1184285.0,243,347,96089,2017-09-01,2017-09-30,-570.1159,9999.0,9999.0
525955.0,1184285.0,243,348,96090,2017-09-01,2017-09-30,-682.0555400000001,9999.0,9999.0
526955.0,1184285.0,243,349,96091,2017-09-01,2017-09-30,-475.4317,9999.0,9999.0
527955.0,1184285.0,243,350,96092,2017-09-01,2017-09-30,-836.2212,9999.0,9999.0
528955.0,1184285.0,243,351,96093,2017-09-01,2017-09-30,-779.1891,9999.0,9999.0
529955.0,1184285.0,243,352,96094,2017-09-01,2017-09-30,-338.50232,9999.0,9999.0
530955.0,1184285.0,243,353,96095,2017-09-01,2017-09-30,-617.687,9999.0,9999.0
531955.0,1184285.0,243,354,96096,2017-09-01,2017-09-30,-788.7627,9999.0,9999.0
532955.0,1184285.0,243,355,96097,2017-09-01,2017-09-30,-124.56414,9999.0,9999.0
535955.0,1184285.0,243,358,96100,2017-09-01,2017-09-30,-80.17156,9999.0,9999.0
499955.0,1185285.0,244,322,96458,2017-09-01,2017-09-30,-189.3586,9999.0,9999.0
500955.0,1185285.0,244,323,96459,2017-09-01,2017-09-30,-204.24568,9999.0,9999.0
501955.0,1185285.0,244,324,96460,2017-09-01,2017-09-30,-503.81732,9999.0,9999.0
502955.0,1185285.0,244,325,96461,2017-09-01,2017-09-30,-836.5282,9999.0,9999.0
503955.0,1185285.0,244,326,96462,2017-09-01,2017-09-30,-133.07822,9999.0,9999.0
504955.0,1185285.0,244,327,96463,2017-09-01,2017-09-30,-324.6185,9999.0,9999.0
505955.0,1185285.0,244,328,96464,2017-09-01,2017-09-30,-646.4793,9999.0,9999.0
506955.0,1185285.0,244,329,96465,2017-09-01,2017-09-30,-626.07666,9999.0,9999.0
507955.0,1185285.0,244,330,96466,2017-09-01,2017-09-30,-855.1579,9999.0,9999.0
508955.0,1185285.0,244,331,96467,2017-09-01,2017-09-30,-193.60112,9999.0,9999.0
509955.0,1185285.0,244,332,96468,2017-09-01,2017-09-30,-621.8289,9999.0,9999.0
510955.0,1185285.0,244,333,96469,2017-09-01,2017-09-30,-893.67285,9999.0,9999.0
511955.0,1185285.0,244,334,96470,2017-09-01,2017-09-30,-589.5598,9999.0,9999.0
512955.0,1185285.0,244,335,96471,2017-09-01,2017-09-30,-855.68555,9999.0,9999.0
513955.0,1185285.0,244,336,96472,2017-09-01,2017-09-30,-950.8072,9999.0,9999.0
514955.0,1185285.0,244,337,96473,2017-09-01,2017-09-30,-385.22675,9999.0,9999.0
515955.0,1185285.0,244,338,96474,2017-09-01,2017-09-30,-678.91797,9999.0,9999.0
516955.0,1185285.0,244,339,96475,2017-09-01,2017-09-30,-818.5412,9999.0,9999.0
517955.0,1185285.0,244,340,96476,2017-09-01,2017-09-30,-622.7558,9999.0,9999.0
518955.0,1185285.0,244,341,96477,2017-09-01,2017-09-30,-464.30954,9999.0,9999.0
519955.0,1185285.0,244,342,96478,2017-09-01,2017-09-30,-560.8596,9999.0,9999.0
520955.0,1185285.0,244,343,96479,2017-09-01,2017-09-30,-161.6147,9999.0,9999.0
521955.0,1185285.0,244,344,96480,2017-09-01,2017-09-30,-95.019325,9999.0,9999.0
524955.0,1185285.0,244,347,96483,2017-09-01,2017-09-30,-47.54036,9999.0,9999.0
525955.0,1185285.0,244,348,96484,2017-09-01,2017-09-30,-38.028194,9999.0,9999.0
527955.0,1185285.0,244,350,96486,2017-09-01,2017-09-30,-85.55832,9999.0,9999.0
528955.0,1185285.0,244,351,96487,2017-09-01,2017-09-30,-57.04229399999999,9999.0,9999.0
529955.0,1185285.0,244,352,96488,2017-09-01,2017-09-30,-368.22757,9999.0,9999.0
