pnum,dx,dy,dz,x,y,site,elev,kij,k,i,j,rk,ri,rj,dum
89,8.538121713694002,-5.205811906143651,0.4473684210526315,1925175.8251217138,5599055.814188093,spring,8.475868021052632,"(0, np.int64(77), np.int64(88))",1.0,78.0,89.0,0.7041532785129139,0.5814188092947006,0.5825121713802218,0
90,7.666799260448328,6.420295094463258,0.47368421052631576,1925174.9537992605,5599067.440295094,spring,8.502183810526315,"(0, np.int64(76), np.int64(88))",1.0,77.0,89.0,0.8269258675589456,0.7440295093692839,0.49537992605473846,0
91,-3.7368922221872762,9.275539688867502,0.47368421052631576,1925163.5501077778,5599070.295539688,spring,8.502183810526315,"(0, np.int64(75), np.int64(87))",1.0,76.0,88.0,0.4089381785579597,0.02955396883189678,0.35501077778171747,0
92,-9.97632566605519,-0.6876963027445153,0.47368421052631576,1925157.310674334,5599060.332303697,spring,8.502183810526315,"(0, np.int64(76), np.int64(86))",1.0,77.0,87.0,0.12454475701320754,0.033230369724333284,0.7310674333944917,0
93,-2.4288161222727602,-9.700559377901252,0.47368421052631576,1925164.8581838778,5599051.319440622,spring,8.502183810526315,"(nan, nan, nan)",1.0,78.0,88.0,0.5,0.5,0.5,0
94,8.475234750066903,-5.307579102684991,0.47368421052631576,1925175.76223475,5599055.712420897,spring,8.502183810526315,"(0, np.int64(77), np.int64(88))",1.0,78.0,89.0,0.7218634761161006,0.5712420896627008,0.5762234749970958,0
95,0.14650427070028788,9.998926767341912,0.5,1925167.4335042706,5599071.018926767,spring,8.5284996,"(0, np.int64(75), np.int64(87))",1.0,76.0,88.0,0.4256798158893747,0.10189267667010427,0.7433504270622506,0
96,-9.464272148643664,3.229172137933787,0.5,1925157.8227278513,5599064.249172137,spring,8.5284996,"(0, np.int64(76), np.int64(86))",1.0,77.0,87.0,0.14040614556694284,0.4249172137118876,0.7822727851336821,0
97,-5.995746137341071,-8.003188630574668,0.5,1925161.2912538627,5599053.016811369,spring,8.5284996,"(nan, nan, nan)",1.0,78.0,88.0,0.5,0.5,0.5,0
98,5.758697247850985,-8.175414730005658,0.5,1925173.0456972478,5599052.84458527,spring,8.5284996,"(0, np.int64(77), np.int64(88))",1.0,78.0,89.0,0.7395736737192885,0.284458526968956,0.30456972478423266,0
99,9.554816767433458,2.950504455304625,0.5,1925176.8418167674,5599063.970504455,spring,8.5284996,"(0, np.int64(76), np.int64(88))",1.0,77.0,89.0,0.8449612521575078,0.3970504455268383,0.6841816767351702,0
